;;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74
GC-W4-v0;GC;AGL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;
GA-W3-v1;GA;JPH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;
REP-W3-v0;REP;CTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
REP-W4-v0;REP;CTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;
PA-W2-v1;PA;GDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;;;;;;;;;;
PA-W2-v1;PA;VCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;;;;;;;;;;
REP-W2-v2;REP;CTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;
DI-W1-v3;DI;JPH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;
GA-W1-v3;GA;JPH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;
GC-W1-v3;GC;AGL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
GC-W1-v3;GC;JPH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;
AA-W3-v1;AA;JPH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;
AA-W3-v1;AA;SCL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;
AA-W4-v1;AA;SCL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
REP-W3-v1;REP;CTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;
DI-W2-v2;DI;SCL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;
PA-W4-v0;PA;GDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;
INT-W2-v0;INT;CTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
GC-W3-v1;GC;AGL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;;;;;
PA-W2-v2;PA;GDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;
PA-W2-v2;PA;VCH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;;;
+;+;+;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152
REP-W2-v3;REP;CTA;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI-W2-réunion;DI;SCL;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GA-W2-réunion;GA;SCL;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INT-W2-v0;INT;CTA;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INT-W3-v0;INT;CTA;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GC-W3-v1;GC;AGL;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GC-W3-v1;GC;JPH;;;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GC-W3-v1;GC;SCL;;;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PA-W2-v2;PA;GDE;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PA-W2-v2;PA;VCH;1;1;1;1;1;1;1;1;1;;;;;;;;;;
REP-W3-v2;REP;CTA;;;;;;;1;;;;;;;;;;;;
PA-W2-réunion;PA;VCH;;;;;;;;;;1;1;;;;;;;;
REP-W3-réunion;REP;CTA;;;;;;;;1;;;;;;;;;;;
W1 E1-GC;GC-E;AGL;;;;1;1;1;1;1;1;1;1;;;;;;;;
W1 E1-GC;GC-E;EOU;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;
W1 E1-GC;GC-E;GPE;1;1;1;1;1;1;;;;;;;;;;;;;
W1 E1-GA;GA-E;GPE;;;;;;;1;1;1;1;1;;;;;;;;
W1 E1-GA;GA-E;HDR;1;1;1;1;;;;;;;;;;;;;;;
W1 E1-DI;DI-E;EOU;;;;;;;;;;;;1;1;1;1;1;;;
W1 E1-DI;DI-E;GPE;;;;;;;;;;;;1;1;1;1;;;;
W1 E1-DI;DI-E-SPV;SCL;;;;;;;;;;;;1;1;;;;;;
DI-W3-v1;DI;SCL;;;;;;;;;;;;;;1;;;;;
PA-W3-v1;PA;GDE;;;;;;;;;;;;1;1;1;1;1;1;1;1
INT-W2-v1;INT;CTA;;;;;;;;;1;1;1;1;1;1;1;1;1;;
INT-W3-v1;INT;CTA;;;;;;;;;;;;;;;;;;1;1
REP-W4-v2;REP;CTA;;;;;;;;;;;;;;;;;;;;1;1;;;;;;
PA-W2-v3;PA;GDE;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;
PA-W2-v3;PA;VCH;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;
REP-W4-réunion;REP;CTA;;;;;;;;;;;;;;;;;;;;;;1;1;;;;
PA-W3-v2;PA;GDE;;;;;;;;;;;;;;;;;;;;;;;;;1;;
PA-W3-réunion;PA;GDE;;;;;;;;;;;;;;;;;;;;;;;;;;1;
INT-W2-v2;INT;CTA;;;;;;;;;;;;;;;;;;;;;;;;1;1;;
INT-W2-réunion;INT;CTA;;;;;;;;;;;;;;;;;;;;;;;;;;1;1
